candidate_name,party_name,storkreds,query_used,search_engine,query_phase,result_title,result_snippet,profile_url,profile_handle,handle_score,name_score,party_score,context_score,total_score,status
Benny Bindslev,Danmarksdemokraterne - Inger Støjberg,Københavns Storkreds,"site:tiktok.com ""Benny Bindslev""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Benny+Bindslev%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Benny Dall,Enhedslisten - De Rød-Grønne,Sydjyllands Storkreds,"site:tiktok.com ""Benny Dall""",ddg,2,#bennydallishot Hashtag Videos on TikTok,benny dall is hot | 1.8K people have watched this. Watch short videos about #bennydallishot on TikTok.,https://www.tiktok.com/tag/bennydallishot,,0,25,0,0,25,manual_review
Benny Damgaard,Danmarksdemokraterne - Inger Støjberg,Sjællands Storkreds,"site:tiktok.com ""@bennydamgaard""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40bennydamgaard%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Benny Engelbrecht,Socialdemokratiet,Sydjyllands Storkreds,"site:tiktok.com ""@bennyengelbrecht""",ddg,1,Tønder Gymnasium | TikTok,Debat på Tønder Gymnasium - De unge først - Folketingsmedlemmer mødte eleverne til en snak om EPX. #tønder #tøndergymnasium #epx # bennyengelbrecht #henrikfrandsen...,https://www.tiktok.com/discover/tønder-gymnasium,,0,25,8,5,38,manual_review
Bente Refslund,SF - Socialistisk Folkeparti,Vestjyllands Storkreds,"site:tiktok.com ""@benterefslund""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40benterefslund%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Berit Raldin,Enhedslisten - De Rød-Grønne,Nordjyllands Storkreds,"site:tiktok.com ""@berit_raldin""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40berit_raldin%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Betina Asbæk,Moderaterne,Københavns Omegns Storkreds,"site:tiktok.com ""Betina Asbæk""",ddg,1,TikTok,TikTok,https://www.tiktok.com/api/img/?itemId=7545528228975316279&location=0&aid=1988,,0,0,8,0,8,manual_review
Betina Kastbjerg,Danmarksdemokraterne - Inger Støjberg,Vestjyllands Storkreds,"site:tiktok.com ""@betinakastbjerg""",ddg,1,9 Hurtige Spørgsmål med Inger Støjberg | TikTok,"En hel stribe sjove og mindeværdige klip, som vi selv synes er helt geniale. Se med – du vil ikke gå glip af det! @kristofferstorm.ep @ betinakastbjerg #danmarksdemokraterne #landsmøde...",https://www.tiktok.com/@ddungdom,ddungdom,0,25,15,0,40,manual_review
Bia Ndamukunda,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@biandamukunda""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40biandamukunda%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bianca Vitting,Enhedslisten - De Rød-Grønne,Københavns Omegns Storkreds,"site:tiktok.com ""Bianca Vitting""",ddg,1,Ballando: Fitting Per Te con Bianca e Giovanni | TikTok,"May 27, 2025 · 1162 Mi piace,64 Commenti.Video di TikTok da beyond.biagio (@beyond.biagio): ""Scopri il fitting per ballare con Bianca e Giovanni, un video coinvolgente per gli amanti del ballo! #bianc",https://www.tiktok.com/@beyond.biagio,beyond.biagio,0,12,0,0,12,manual_review
Birgit Gedionsen,Enhedslisten - De Rød-Grønne,Sjællands Storkreds,"site:tiktok.com ""@birgit_gedionsen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40birgit_gedionsen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Birgitte Bergman,Det Konservative Folkeparti,Nordsjællands Storkreds,"site:tiktok.com ""Birgitte Bergman""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Birgitte+Bergman%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Birgitte Vind,Socialdemokratiet,Sydjyllands Storkreds,"site:tiktok.com ""@birgittevind""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40birgittevind%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Birthe Tindbæk Bredo,Venstre,Bornholms Storkreds,"site:tiktok.com ""@birthetindbaekbredo""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40birthetindbaekbredo%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bjarke Bisgaard Yolal,SF - Socialistisk Folkeparti,Københavns Storkreds,"site:tiktok.com ""@bjarkebisgaardyolal""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40bjarkebisgaardyolal%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bjarke Jensen,Radikale Venstre,Østjyllands Storkreds,"site:tiktok.com ""@bjarke.jensen""",ddg,4,Moda y Estilo: Tendencias Actuales en Ropa y Accesorios | TikTok,"4376 me gusta, 41 comentarios. «Solo es tener buen gusto».",https://www.tiktok.com/@luciaacrcles,luciaacrcles,0,0,8,0,8,manual_review
Bjarne Lastein,Radikale Venstre,Sydjyllands Storkreds,"site:tiktok.com ""@bjarnelastein""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40bjarnelastein%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bjørn Brandenborg,Socialdemokratiet,Fyns Storkreds,"site:tiktok.com ""@bjornbrandenborg""",ddg,3,bjørnb (@bjornbrandenborg) | TikTok,bjørnb ( @bjornbrandenborg ) på TikTok |427 likes.54 følgere.Far til tre. Gift med Beinta. Bor på Sydfyn ️ Retsordfører og folketingsmedlem for Socialdemokratiet 🌹.Se den seneste video fra bjørnb ( @b,https://www.tiktok.com/@bjornbrandenborg,bjornbrandenborg,53,25,15,5,98,high_confidence
Bjørn Jensen,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""Bjørn Jensen""",ddg,2,Bjørn Jensen | TikTok,"Bjørn Jensen gjester Larsen Spesial med ""Singel og sand"", en vise som oppprinnelig ble fremført av Salhuskvintetten. Videre får vi høre Sloop John B. opprinnelig fremført av Beach Boys.'",https://www.tiktok.com/discover/bjørn-jensen,,0,25,8,0,33,manual_review
Bjørn Laursen,Socialdemokratiet,Sydjyllands Storkreds,"site:tiktok.com ""@bjornlaursen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40bjornlaursen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bjørn Olsen,Alternativet,Østjyllands Storkreds,"site:tiktok.com ""Bjørn Olsen""",ddg,2,Bjørn Olsen (@bjoornbjoorn) | TikTok,Bjørn Olsen (@bjoornbjoorn) på TikTok |233 følgere.28år gammel Far til to nydelige jente på 3 og 11 år Bor på bygda å trives m de🙈.Se den siste videoen til Bjørn Olsen (@bjoornbjoorn).,https://www.tiktok.com/@bjoornbjoorn,bjoornbjoorn,0,25,0,0,25,manual_review
Bo Nielsen,Alternativet,Sydjyllands Storkreds,"site:tiktok.com ""Bo Nielsen""",ddg,1,Bo Nielsen (@bonielsen4) | TikTok,Bo Nielsen (@bonielsen4) on TikTok | Watch the latest video from Bo Nielsen (@bonielsen4).,https://www.tiktok.com/@bonielsen4,bonielsen4,35,25,0,0,60,possible_match
Bo Ritterbusch,Liberal Alliance,Nordjyllands Storkreds,"site:tiktok.com ""Bo Ritterbusch""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Bo+Ritterbusch%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bo Tønnesen,Alternativet,Fyns Storkreds,"site:tiktok.com ""Bo Tønnesen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Bo+T%C3%B8nnesen%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bo Vibe Ancher Jensen,Dansk Folkeparti,Bornholms Storkreds,"site:tiktok.com ""Bo Vibe Ancher Jensen""",ddg,2,Bo Jensen (@bojensenxxx) | TikTok VIBEANCHOR (@vibeanchor1) - TikTok TikTok Ajebo Vibez (@ajebovibezofficial) | TikTok,"Bo Jensen (@bojensenxxx) on TikTok | 3703 Likes. 2029 Followers. 6'4 northern bodybuilder 🇬🇧 ️😈 🌶️ on insta Twitch - linksmuscle.Watch Bo Jensen 's popular videos: ""Wanna train with me?..."", ""Costa Ri",https://www.tiktok.com/@bojensenxxx,bojensenxxx,34,18,0,0,52,possible_match
Bob Richard Nielsen,Danmarksdemokraterne - Inger Støjberg,Sjællands Storkreds,"site:tiktok.com ""@bobnielsen""",ddg,4,Bob nielsen (@ bobnielsen 90) TikTok | Watch Bob nielsen's Newest...,bobnielsen 90. Bob nielsen. Follow.,https://www.tiktok.com/@bobnielsen90,bobnielsen90,34,16,0,0,50,possible_match
Bodil Helbo,Alternativet,Fyns Storkreds,"site:tiktok.com ""Bodil Helbo""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Bodil+Helbo%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Bodil Nielsen,Alternativet,Sydjyllands Storkreds,"site:tiktok.com ""Bodil Nielsen""",ddg,2,Trille | TikTok,"Trille Bodil Nielsen , also Gudrun Bodil Nielsen , (1945–2016) was a popular Danish singer, guitarist and women's rights activist. In the 1960s, she began to sing mainly traditional folk songs...",https://www.tiktok.com/discover/trille,,0,25,0,0,25,manual_review
Brian Køster,Radikale Venstre,Københavns Omegns Storkreds,"site:tiktok.com ""@briankoster""",ddg,3,briankoster (@briankoster) | TikTok,briankoster ( @briankoster ) on TikTok | Watch the latest video from briankoster ( @briankoster ).,https://www.tiktok.com/@briankoster,briankoster,53,25,8,0,86,high_confidence
Brian Lyck Jørgensen,Dansk Folkeparti,Nordsjællands Storkreds,"site:tiktok.com ""@brianlyckjorgensen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40brianlyckjorgensen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Brian Mørch,Danmarksdemokraterne - Inger Støjberg,Sjællands Storkreds,"site:tiktok.com ""@brianmorch""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40brianmorch%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Brian Perri,Moderaterne,Sjællands Storkreds,"site:tiktok.com ""@brianperri""",ddg,1,Brian Perry｜Поиск в TikTok,#elisabettacanalis # brianperri #excoppiafamosa #vipiacevano? #neiperte.,https://www.tiktok.com/discover/Brian-Perry?lang=ru-ru,,0,25,8,0,33,manual_review
Brian Prehn,Liberal Alliance,Sjællands Storkreds,"site:tiktok.com ""@brianprehn""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Bruno Jerup,Enhedslisten - De Rød-Grønne,Sjællands Storkreds,"site:tiktok.com ""@bruno_jerup""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40bruno_jerup%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Camilla Fabricius,Socialdemokratiet,Østjyllands Storkreds,"site:tiktok.com ""Camilla Fabricius""",ddg,2,Kvinder i Kommunalvalg: Overrepræsentation og Valg | TikTok,AllanSchmidtDK. Camilla Fabricius fra Socialdemokratiet ignorerer mænd.,https://www.tiktok.com/@allanschmidtdk,allanschmidtdk,0,25,15,0,40,manual_review
Camilla Hoffmann,Socialdemokratiet,Københavns Storkreds,"site:tiktok.com ""Camilla Hoffmann""",ddg,1,Camilla Hoffmann (@camillahf) | TikTok,"Camilla Hoffmann (@camillahf) no TikTok |6374 curtidas.227 seguidores.Brasília Um pouco de fotografia, um pouco de marketing.Assista ao último vídeo de Camilla Hoffmann ...",https://www.tiktok.com/@camillahf,camillahf,0,25,8,0,33,manual_review
Camilla Schuster Nygaard,Moderaterne,Fyns Storkreds,"site:tiktok.com ""@camillaschusternygaard""",ddg,1,Maximus Hall Height | TikTok,#folketingsvalg # camillaschusternygaard #StempåModeraterne #Moderaterne #samlernårandresplitter.,https://www.tiktok.com/discover/Maximus-hall-height,,0,25,15,5,45,possible_match
Carina Høedt,Det Konservative Folkeparti,Københavns Storkreds,"site:tiktok.com ""Carina Høedt""",ddg,1,Grøn Træpolitik: Mål for Trækronedække i Frederiksberg | TikTok,"...grøn træpolitik Frederiksberg, bevare gamle træer over 25 år, bæredygtig byplanlægning, trædækning i byen, stem for god træpolitik, Carina Høedt kandidatur, Mads Lebech...",https://www.tiktok.com/@carina.h.frederiksberg,carina.h.frederiksberg,0,25,8,5,38,manual_review
Carina Sarkkinen,SF - Socialistisk Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@carinasarkkinen""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40carinasarkkinen%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Carl Andersen,Liberal Alliance,Sydjyllands Storkreds,"site:tiktok.com ""@carlandersen""",ddg,1,Carl Andersen (@ carlandersen 27) TikTok | Watch Carl...,Carl Andersen (@ carlandersen 27) on TikTok | 3.7K Likes. 369 Followers. Folketingskandidat for Liberal Alliance i Sydjyllands Storkreds.,https://www.tiktok.com/@carlandersen27,carlandersen27,35,25,15,5,80,high_confidence
Carl Emil Lind,Socialdemokratiet,Sjællands Storkreds,"site:tiktok.com ""Carl Emil Lind""",ddg,2,"Carl Emil Lind Christensen on TikTok Carl Emil Lind Christensen on TikTok Gør som Mattias og stem på Carl Emil Lind #dkpol # ... - TikTok original lyd - Carl Emil Lind Christensen - TikTok Jeg tvinger @𝓜𝓪𝓳𝓪 ⸆⸉ til at lave lidt kampagnearbejde til ... Mig under valget, når folk spørger om jeg er single ♀️ ... Så er vi på vej til Lissebon. 8 timer i lufthavn | TikTok","carl.emil.lind .ch Carl Emil Lind Christensen Du er ikke mere værd som menneske med en doktorgrad end et svendebrev. #dkpol#politiktok#fyp 2273 Likes, 101 Comments. TikTok video from Carl Emil Lind Ch",https://www.tiktok.com/@carl.emil.lind.ch,carl.emil.lind.ch,35,25,15,5,80,high_confidence
Carl Valentin,SF - Socialistisk Folkeparti,Københavns Storkreds,"site:tiktok.com ""Carl Valentin""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22Carl+Valentin%22&engine=brave&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Carolina Cámara,Enhedslisten - De Rød-Grønne,Nordsjællands Storkreds,"site:tiktok.com ""Carolina Cámara""",ddg,2,Carolina Cámara (@caarolinacamaraa) | TikTok,Carolina Cámara (@caarolinacamaraa) on TikTok | 328 Likes. 2022 Tak for et fantastisk år created by Carolina Cámara with Melissa’s original sound.,https://www.tiktok.com/@caarolinacamaraa,caarolinacamaraa,18,25,0,0,43,manual_review
Caroline Lochow,Enhedslisten - De Rød-Grønne,Københavns Omegns Storkreds,"site:tiktok.com ""Caroline Lochow""",ddg,1,Folketingsvalg | TikTok,"183 Likes, 9 Comments. TikTok video from Caroline Lochow (@cheetoline): “jeg foreslår en rød regering snart yay #enhedslisten #ftv #rgu #fyp #folketing”.",https://www.tiktok.com/discover/folketingsvalg,,0,25,15,5,45,possible_match
Caroline Stage,Moderaterne,Østjyllands Storkreds,"site:tiktok.com ""Caroline Stage""",ddg,2,Kara Ekmek Temizlikci Patronu | TikTok,Caroline Stage siger nu undskyld - Moderaterne og sexisme Mikrozement: Fugenloses Badezimmerdesign mit ästhetischer Eleganz Реакция на двойника Аллы Пугачёвой...,https://www.tiktok.com/discover/kara-ekmek-temizlikci-patronu?lang=ru-RU,,0,25,15,0,40,manual_review
Caroline Svejsø,Det Konservative Folkeparti,Østjyllands Storkreds,"site:tiktok.com ""@carolinesvejso""",ddg,0,,ERROR: Request timed out: RuntimeError('error sending request for url (https://leta.mullvad.net/search/__data.json?q=site%3Atiktok.com+%22%40carolinesvejso%22&engine=google&x-sveltekit-invalidated=001&country=us&lang=en): operation timed out\n\nCaused by:\n    operation timed out'),,,0,0,0,0,0,search_error
Carsten Abildtrup Ranum,Liberal Alliance,Sjællands Storkreds,"site:tiktok.com ""@carstenabildtrupranum""",ddg,0,,ERROR: Request timed out: ConnectTimeout('timed out'),,,0,0,0,0,0,search_error
Carsten Bach,Liberal Alliance,Vestjyllands Storkreds,"site:tiktok.com ""Carsten Bach""",ddg,2,2.1M posts. Discover videos related to Carsten Bang on TikTok.,original sound - Carsten Bach .TikTok video from Carsten Bach (@hamlightning62): “#duet with @Redneck Demon Slayer #funnyvideos #fun”.,https://www.tiktok.com/discover/carsten-bang,,0,25,8,0,33,manual_review
