candidate_key,candidate_name,party_name,storkreds,kommune,candidate_votes_muni_2026,party_votes_muni_2026,candidate_votes_total_2026,party_votes_total_2026,vote_share_of_party_muni_2026,vote_share_of_party_total_2026,age_num,education,birthdate,tiktok_exists,videos_total_2026,videos_last_7d,videos_last_14d,videos_last_30d,videos_last_90d,log_videos_last_7d,log_videos_last_14d,log_videos_last_30d,log_videos_last_90d,log_videos_total_2026,municipality_code,Andel 18+-årige,Andel 18-66-årige,Andel 25-64-årige,Andel almennyttige boliger,Andel ejerboliger,Befolkningsandel i bymæssig bebyggelse,Befolkningstæthed (indb/km2),Indbyggertal 1. januar,Socioøkonomisk indeks,Statsgar. udskrivningsgrundlag pr. indb. (fra 2007),young_area_share,young_area_variable_name,prior_vote_share_of_party_2022,prior_party_rank_2022
Aksel Rosager Johansen || Enhedslisten - De Rød-Grønne || vestjylland,Aksel Rosager Johansen,Enhedslisten - De Rød-Grønne,vestjylland,Herning Kommune,15,115,193,86659,0.13043478260869565,0.0022271200913927002,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657,795.0,605.0,500.0,151.0,523.0,871.0,680.0,900060.0,91.0,2039460.0,,,0.004448732379267835,22.0
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Lejre Kommune,26,2159,1102,180086,0.012042612320518759,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,786.0,582.0,493.0,63.0,734.0,787.0,1240.0,295940.0,72.0,2261750.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Lolland Kommune,14,1460,1102,180086,0.009589041095890411,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,850.0,565.0,474.0,138.0,499.0,720.0,440.0,391220.0,163.0,1969650.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Næstved Kommune,74,3559,1102,180086,0.020792357403765102,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,816.0,607.0,504.0,150.0,558.0,825.0,1250.0,848950.0,11.0,2037090.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Odsherred Kommune,17,1645,1102,180086,0.01033434650455927,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,853.0,547.0,456.0,99.0,575.0,696.0,910.0,322250.0,125.0,2065990.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Ringsted Kommune,47,1579,1102,180086,0.029765674477517417,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,805.0,635.0,534.0,187.0,531.0,823.0,1230.0,362860.0,104.0,2053680.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Roskilde Kommune,88,5571,1102,180086,0.015796086878477833,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,800.0,617.0,505.0,189.0,571.0,948.0,4330.0,916230.0,77.0,2417250.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Slagelse Kommune,68,3149,1102,180086,0.021594156875198476,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,822.0,615.0,508.0,226.0,458.0,850.0,1420.0,804810.0,129.0,1985050.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Solrød Kommune,31,968,1102,180086,0.03202479338842975,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,770.0,588.0,500.0,126.0,689.0,954.0,6170.0,247320.0,65.0,2383520.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Sorø Kommune,21,1567,1102,180086,0.013401403956604978,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,803.0,597.0,505.0,134.0,577.0,756.0,990.0,306410.0,102.0,2059170.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Stevns Kommune,56,1104,1102,180086,0.050724637681159424,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,816.0,579.0,491.0,64.0,647.0,725.0,940.0,236120.0,93.0,2165790.0,,,,
Ali Yahya || SF - Socialistisk Folkeparti || sjælland,Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Vordingborg Kommune,29,2501,1102,180086,0.011595361855257898,0.00611929855735593,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,841.0,577.0,478.0,141.0,528.0,736.0,730.0,450570.0,118.0,2077080.0,,,,
Allan Feldt || Dansk Folkeparti || københavn,Allan Feldt,Dansk Folkeparti,københavn,Dragør Kommune,58,202,1679,126849,0.2871287128712871,0.01323620998194704,0.0,Kandidat-/masteruddannelse,,1,36.0,20.0,31.0,34.0,36.0,3.044522437723423,3.4657359027997265,3.5553480614894135,3.6109179126442243,3.6109179126442243,155,774.0,538.0,461.0,150.0,743.0,976.0,7900.0,144500.0,61.0,2859160.0,,,,
Allan Feldt || Dansk Folkeparti || københavn,Allan Feldt,Dansk Folkeparti,københavn,Frederiksberg Kommune,258,448,1679,126849,0.5758928571428571,0.01323620998194704,0.0,Kandidat-/masteruddannelse,,1,36.0,20.0,31.0,34.0,36.0,3.044522437723423,3.4657359027997265,3.5553480614894135,3.6109179126442243,3.6109179126442243,147,836.0,678.0,556.0,102.0,475.0,1000.0,121660.0,1058400.0,74.0,2756960.0,,,,
Allan Feldt || Dansk Folkeparti || københavn,Allan Feldt,Dansk Folkeparti,københavn,Københavns Kommune,1228,3039,1679,126849,0.40408028956893716,0.01323620998194704,0.0,Kandidat-/masteruddannelse,,1,36.0,20.0,31.0,34.0,36.0,3.044522437723423,3.4657359027997265,3.5553480614894135,3.6109179126442243,3.6109179126442243,101,834.0,740.0,612.0,180.0,463.0,1000.0,73390.0,6670990.0,103.0,2289340.0,,,,
Allan Feldt || Dansk Folkeparti || københavn,Allan Feldt,Dansk Folkeparti,københavn,Tårnby Kommune,135,1399,1679,126849,0.09649749821300929,0.01323620998194704,0.0,Kandidat-/masteruddannelse,,1,36.0,20.0,31.0,34.0,36.0,3.044522437723423,3.4657359027997265,3.5553480614894135,3.6109179126442243,3.6109179126442243,185,778.0,608.0,513.0,355.0,518.0,993.0,6660.0,440340.0,105.0,2155510.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Faxe Kommune,1,173,52,44532,0.005780346820809248,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,821.0,608.0,513.0,117.0,591.0,770.0,930.0,378200.0,102.0,2020640.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Greve Kommune,0,127,52,44532,0.0,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,785.0,595.0,501.0,257.0,593.0,985.0,8860.0,535360.0,9.0,2199160.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Guldborgsund Kommune,2,252,52,44532,0.007936507936507936,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,836.0,580.0,485.0,138.0,522.0,730.0,660.0,593500.0,133.0,2020270.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Holbæk Kommune,4,354,52,44532,0.011299435028248588,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,805.0,602.0,502.0,198.0,547.0,826.0,1290.0,744900.0,106.0,2099790.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Kalundborg Kommune,6,151,52,44532,0.039735099337748346,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,829.0,594.0,497.0,156.0,554.0,728.0,840.0,481030.0,125.0,2110910.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Køge Kommune,4,232,52,44532,0.017241379310344827,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,803.0,616.0,518.0,266.0,539.0,901.0,2460.0,633350.0,102.0,2149730.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Lejre Kommune,3,248,52,44532,0.012096774193548387,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,786.0,582.0,493.0,63.0,734.0,787.0,1240.0,295940.0,72.0,2261750.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Lolland Kommune,2,198,52,44532,0.010101010101010102,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,850.0,565.0,474.0,138.0,499.0,720.0,440.0,391220.0,163.0,1969650.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Næstved Kommune,5,320,52,44532,0.015625,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,816.0,607.0,504.0,150.0,558.0,825.0,1250.0,848950.0,11.0,2037090.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Odsherred Kommune,1,238,52,44532,0.004201680672268907,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306,853.0,547.0,456.0,99.0,575.0,696.0,910.0,322250.0,125.0,2065990.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Ringsted Kommune,2,152,52,44532,0.013157894736842105,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,805.0,635.0,534.0,187.0,531.0,823.0,1230.0,362860.0,104.0,2053680.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Roskilde Kommune,13,675,52,44532,0.01925925925925926,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,800.0,617.0,505.0,189.0,571.0,948.0,4330.0,916230.0,77.0,2417250.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Slagelse Kommune,3,239,52,44532,0.012552301255230125,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,822.0,615.0,508.0,226.0,458.0,850.0,1420.0,804810.0,129.0,1985050.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Solrød Kommune,2,73,52,44532,0.0273972602739726,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269,770.0,588.0,500.0,126.0,689.0,954.0,6170.0,247320.0,65.0,2383520.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Sorø Kommune,1,194,52,44532,0.005154639175257732,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,803.0,597.0,505.0,134.0,577.0,756.0,990.0,306410.0,102.0,2059170.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Stevns Kommune,2,92,52,44532,0.021739130434782608,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,816.0,579.0,491.0,64.0,647.0,725.0,940.0,236120.0,93.0,2165790.0,,,,
Allan Hansen Lindemark || Alternativet || sjælland,Allan Hansen Lindemark,Alternativet,sjælland,Vordingborg Kommune,1,283,52,44532,0.0035335689045936395,0.0011676996317255008,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,841.0,577.0,478.0,141.0,528.0,736.0,730.0,450570.0,118.0,2077080.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Assens Kommune,75,162,591,22238,0.46296296296296297,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,811.0,586.0,496.0,92.0,592.0,717.0,790.0,404690.0,105.0,1992300.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Faaborg-Midtfyn Kommune,78,200,591,22238,0.39,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,807.0,577.0,487.0,100.0,592.0,730.0,830.0,522840.0,10.0,1930100.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Kerteminde Kommune,51,85,591,22238,0.6,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,817.0,574.0,489.0,125.0,588.0,820.0,1160.0,239490.0,10.0,2101180.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Langeland Kommune,14,25,591,22238,0.56,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482,874.0,527.0,442.0,77.0,453.0,606.0,410.0,119730.0,13.0,1935970.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Middelfart Kommune,56,128,591,22238,0.4375,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,807.0,584.0,496.0,120.0,563.0,824.0,1350.0,403180.0,86.0,2205950.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Nordfyns Kommune,44,82,591,22238,0.5365853658536586,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,815.0,590.0,499.0,79.0,614.0,632.0,650.0,293420.0,107.0,2002840.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Nyborg Kommune,77,140,591,22238,0.55,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,817.0,581.0,484.0,161.0,512.0,815.0,1170.0,323290.0,114.0,1996930.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Odense Kommune,133,331,591,22238,0.40181268882175225,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,820.0,659.0,519.0,223.0,395.0,973.0,6900.0,2108030.0,111.0,1923610.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Svendborg Kommune,60,126,591,22238,0.47619047619047616,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,807.0,576.0,476.0,158.0,527.0,826.0,1440.0,600010.0,103.0,1931730.0,,,,
Allan Holm || Borgernes Parti - Lars Boje Mathiesen || fyn,Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Ærø Kommune,3,5,591,22238,0.6,0.02657613094702761,0.0,Ph.d.-uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492,863.0,518.0,434.0,78.0,471.0,658.0,650.0,58810.0,10.0,1840220.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Albertslund Kommune,5,40,75,22238,0.125,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,794.0,623.0,504.0,474.0,319.0,996.0,12020.0,281170.0,154.0,1875180.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Ballerup Kommune,6,78,75,22238,0.07692307692307693,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,793.0,618.0,514.0,494.0,335.0,996.0,15620.0,529390.0,126.0,2072270.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Brøndby Kommune,6,51,75,22238,0.11764705882352941,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,796.0,640.0,528.0,544.0,262.0,999.0,19240.0,404010.0,161.0,1702120.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Gentofte Kommune,5,50,75,22238,0.1,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,787.0,590.0,491.0,41.0,643.0,1000.0,29330.0,750760.0,64.0,4171870.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Gladsaxe Kommune,12,68,75,22238,0.17647058823529413,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,782.0,631.0,525.0,340.0,429.0,1000.0,28500.0,709580.0,106.0,2301580.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Glostrup Kommune,4,46,75,22238,0.08695652173913043,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,805.0,647.0,538.0,352.0,408.0,999.0,18700.0,248690.0,12.0,2097720.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Herlev Kommune,1,55,75,22238,0.01818181818181818,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,788.0,621.0,515.0,529.0,319.0,999.0,25440.0,307840.0,122.0,2036870.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Hvidovre Kommune,5,69,75,22238,0.07246376811594203,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,780.0,620.0,517.0,382.0,477.0,1000.0,23480.0,537600.0,118.0,2100410.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Høje-Taastrup Kommune,13,75,75,22238,0.17333333333333334,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,792.0,647.0,542.0,208.0,515.0,972.0,7550.0,590590.0,119.0,1845130.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Ishøj Kommune,0,29,75,22238,0.0,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183,787.0,644.0,532.0,460.0,389.0,978.0,9190.0,243650.0,163.0,1791240.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Lyngby-Taarbæk Kommune,10,46,75,22238,0.21739130434782608,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173,798.0,620.0,496.0,198.0,505.0,997.0,15130.0,587130.0,71.0,3045780.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Rødovre Kommune,6,58,75,22238,0.10344827586206896,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,789.0,632.0,532.0,394.0,376.0,1000.0,36670.0,447340.0,119.0,2006800.0,,,,
Allan Orland || Borgernes Parti - Lars Boje Mathiesen || københavns omegn,Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Vallensbæk Kommune,2,18,75,22238,0.1111111111111111,0.003372605450130407,0.0,Kandidat-/masteruddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,766.0,604.0,506.0,71.0,623.0,995.0,19290.0,183220.0,83.0,2019040.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Aabenraa Kommune,12,2287,362,126849,0.005247048535198951,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,811.0,581.0,483.0,179.0,544.0,808.0,620.0,586210.0,112.0,1970260.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Billund Kommune,2,578,362,126849,0.0034602076124567475,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530,799.0,599.0,502.0,176.0,552.0,831.0,500.0,271680.0,102.0,2100480.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Esbjerg Kommune,47,2892,362,126849,0.01625172890733057,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,808.0,606.0,500.0,242.0,485.0,917.0,1450.0,1151570.0,109.0,2094450.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Fanø Kommune,5,53,362,126849,0.09433962264150944,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563,836.0,475.0,403.0,74.0,549.0,890.0,540.0,32700.0,7.0,2303270.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Fredericia Kommune,7,1307,362,126849,0.005355776587605203,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607,813.0,614.0,514.0,250.0,437.0,965.0,3940.0,526160.0,124.0,2096230.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Haderslev Kommune,13,3054,362,126849,0.004256712508185986,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,816.0,593.0,491.0,184.0,507.0,808.0,680.0,553540.0,117.0,1976310.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Kolding Kommune,18,2451,362,126849,0.0073439412484700125,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621,797.0,617.0,510.0,190.0,483.0,893.0,1590.0,958970.0,99.0,2085960.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Sønderborg Kommune,17,2134,362,126849,0.007966260543580132,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540,820.0,588.0,481.0,232.0,497.0,880.0,1490.0,740960.0,114.0,2046500.0,,,,
Allan Svendsen || Dansk Folkeparti || sydjylland,Allan Svendsen,Dansk Folkeparti,sydjylland,Tønder Kommune,199,1497,362,126849,0.13293253173012692,0.002853786785863507,0.0,Gymnasial uddannelse,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,816.0,570.0,471.0,107.0,531.0,725.0,280.0,363990.0,117.0,2000080.0,,,,
