candidate_name,party_name,storkreds,kommune,candidate_votes_2026_municipality,party_votes_2026_municipality,vote_share_of_party_2026_municipality,candidate_votes_2026_total,party_votes_2026_total,vote_share_of_party_2026_total,age,education,birthdate,age_num,tiktok_exists,tiktok_handle_from_url,videos_total_pre_election,videos_total_2026_pre_election,videos_last_90d,videos_last_30d,videos_last_14d,videos_last_7d,log1p_videos_total_pre_election,log1p_videos_total_2026_pre_election,log1p_videos_last_90d,log1p_videos_last_30d,log1p_videos_last_14d,log1p_videos_last_7d,candidate_votes_2022_municipality,party_votes_2022_municipality,vote_share_of_party_2022_municipality,candidate_votes_2022_total,party_votes_2022_total,vote_share_of_party_2022_total,municipality_code,andel_18_66_årige,andel_18plus_årige,andel_25_64_årige,andel_almennyttige_boliger,andel_ejerboliger,befolkningsandel_i_bymæssig_bebyggelse,befolkningstæthed_indb_km2,indbyggertal_1_januar,socioøkonomisk_indeks,statsgar_udskrivningsgrundlag_pr_indb_fra_2007
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Køge Kommune,417,5364,0.07774049217002237,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,259,61.6,80.3,51.8,26.6,53.9,90.1,246.0,63335.0,1.02,214973.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Lejre Kommune,26,3298,0.007883565797453002,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,350,58.2,78.6,49.3,6.3,73.4,78.7,124.0,29594.0,0.72,226175.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Lolland Kommune,14,2255,0.006208425720620843,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,360,56.5,85.0,47.4,13.8,49.9,72.0,44.0,39122.0,1.63,196965.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Næstved Kommune,74,6124,0.012083605486610059,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,370,60.7,81.6,50.4,15.0,55.8,82.5,125.0,84895.0,1.1,203709.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Odsherred Kommune,17,2700,0.006296296296296296,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,306,54.7,85.3,45.6,9.9,57.5,69.6,91.0,32225.0,1.25,206599.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Ringsted Kommune,47,2621,0.017932086989698587,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,329,63.5,80.5,53.4,18.7,53.1,82.3,123.0,36286.0,1.04,205368.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Roskilde Kommune,88,9201,0.009564177806760134,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,265,61.7,80.0,50.5,18.9,57.1,94.8,433.0,91623.0,0.77,241725.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Slagelse Kommune,68,5210,0.013051823416506719,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,330,61.5,82.2,50.8,22.6,45.8,85.0,142.0,80481.0,1.29,198505.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Solrød Kommune,31,1566,0.01979565772669221,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,269,58.8,77.0,50.0,12.6,68.9,95.4,617.0,24732.0,0.65,238352.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Sorø Kommune,21,2460,0.00853658536585366,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,340,59.7,80.3,50.5,13.4,57.7,75.6,99.0,30641.0,1.02,205917.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Stevns Kommune,56,1802,0.03107658157602664,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,336,57.9,81.6,49.1,6.4,64.7,72.5,94.0,23612.0,0.93,216579.0
Ali Yahya,SF - Socialistisk Folkeparti,sjælland,Vordingborg Kommune,29,3805,0.007621550591327201,1102,413306,0.0026663053524507265,29 år,Kandidat-/masteruddannelse,,29.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,390,57.7,84.1,47.8,14.1,52.8,73.6,73.0,45057.0,1.18,207708.0
Allan Feldt,Dansk Folkeparti,københavn,Dragør Kommune,58,884,0.06561085972850679,1679,324518,0.0051738270296254755,62 år,Kandidat-/masteruddannelse,,62.0,1.0,realallanfeldt,36.0,35.0,36.0,34.0,31.0,20.0,3.6109179126442243,3.58351893845611,3.6109179126442243,3.5553480614894135,3.4657359027997265,3.044522437723423,,,,,,,155,53.8,77.4,46.1,15.0,74.3,97.6,790.0,14450.0,0.61,285916.0
Allan Feldt,Dansk Folkeparti,københavn,Frederiksberg Kommune,258,2915,0.08850771869639794,1679,324518,0.0051738270296254755,62 år,Kandidat-/masteruddannelse,,62.0,1.0,realallanfeldt,36.0,35.0,36.0,34.0,31.0,20.0,3.6109179126442243,3.58351893845611,3.6109179126442243,3.5553480614894135,3.4657359027997265,3.044522437723423,,,,,,,147,67.8,83.6,55.6,10.2,47.5,100.0,12166.0,105840.0,0.74,275696.0
Allan Feldt,Dansk Folkeparti,københavn,Københavns Kommune,1228,17677,0.06946880126718334,1679,324518,0.0051738270296254755,62 år,Kandidat-/masteruddannelse,,62.0,1.0,realallanfeldt,36.0,35.0,36.0,34.0,31.0,20.0,3.6109179126442243,3.58351893845611,3.6109179126442243,3.5553480614894135,3.4657359027997265,3.044522437723423,,,,,,,101,74.0,83.4,61.2,18.0,46.3,100.0,7339.0,667099.0,1.03,228934.0
Allan Feldt,Dansk Folkeparti,københavn,Tårnby Kommune,135,3917,0.03446515190196579,1679,324518,0.0051738270296254755,62 år,Kandidat-/masteruddannelse,,62.0,1.0,realallanfeldt,36.0,35.0,36.0,34.0,31.0,20.0,3.6109179126442243,3.58351893845611,3.6109179126442243,3.5553480614894135,3.4657359027997265,3.044522437723423,,,,,,,185,60.8,77.8,51.3,35.5,51.8,99.3,666.0,44034.0,1.05,215551.0
Allan Hansen Lindemark,Alternativet,sjælland,Faxe Kommune,1,417,0.002398081534772182,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,320,60.8,82.1,51.3,11.7,59.1,77.0,93.0,37820.0,1.02,202064.0
Allan Hansen Lindemark,Alternativet,sjælland,Greve Kommune,0,367,0.0,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,253,59.5,78.5,50.1,25.7,59.3,98.5,886.0,53536.0,0.9,219916.0
Allan Hansen Lindemark,Alternativet,sjælland,Guldborgsund Kommune,2,599,0.00333889816360601,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,376,58.0,83.6,48.5,13.8,52.2,73.0,66.0,59350.0,1.33,202027.0
Allan Hansen Lindemark,Alternativet,sjælland,Holbæk Kommune,4,934,0.004282655246252677,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,316,60.2,80.5,50.2,19.8,54.7,82.6,129.0,74490.0,1.06,209979.0
Allan Hansen Lindemark,Alternativet,sjælland,Kalundborg Kommune,6,432,0.013888888888888888,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,326,59.4,82.9,49.7,15.6,55.4,72.8,84.0,48103.0,1.25,211091.0
Allan Hansen Lindemark,Alternativet,sjælland,Køge Kommune,4,623,0.006420545746388443,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,259,61.6,80.3,51.8,26.6,53.9,90.1,246.0,63335.0,1.02,214973.0
Allan Hansen Lindemark,Alternativet,sjælland,Lejre Kommune,3,610,0.004918032786885246,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,350,58.2,78.6,49.3,6.3,73.4,78.7,124.0,29594.0,0.72,226175.0
Allan Hansen Lindemark,Alternativet,sjælland,Lolland Kommune,2,344,0.005813953488372093,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,360,56.5,85.0,47.4,13.8,49.9,72.0,44.0,39122.0,1.63,196965.0
Allan Hansen Lindemark,Alternativet,sjælland,Næstved Kommune,5,837,0.005973715651135006,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,370,60.7,81.6,50.4,15.0,55.8,82.5,125.0,84895.0,1.1,203709.0
Allan Hansen Lindemark,Alternativet,sjælland,Odsherred Kommune,1,583,0.0017152658662092624,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,306,54.7,85.3,45.6,9.9,57.5,69.6,91.0,32225.0,1.25,206599.0
Allan Hansen Lindemark,Alternativet,sjælland,Ringsted Kommune,2,411,0.004866180048661801,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,329,63.5,80.5,53.4,18.7,53.1,82.3,123.0,36286.0,1.04,205368.0
Allan Hansen Lindemark,Alternativet,sjælland,Roskilde Kommune,13,1537,0.008458035133376708,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,265,61.7,80.0,50.5,18.9,57.1,94.8,433.0,91623.0,0.77,241725.0
Allan Hansen Lindemark,Alternativet,sjælland,Slagelse Kommune,3,689,0.0043541364296081275,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,330,61.5,82.2,50.8,22.6,45.8,85.0,142.0,80481.0,1.29,198505.0
Allan Hansen Lindemark,Alternativet,sjælland,Solrød Kommune,2,184,0.010869565217391304,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,269,58.8,77.0,50.0,12.6,68.9,95.4,617.0,24732.0,0.65,238352.0
Allan Hansen Lindemark,Alternativet,sjælland,Sorø Kommune,1,468,0.002136752136752137,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,340,59.7,80.3,50.5,13.4,57.7,75.6,99.0,30641.0,1.02,205917.0
Allan Hansen Lindemark,Alternativet,sjælland,Stevns Kommune,2,295,0.006779661016949152,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,336,57.9,81.6,49.1,6.4,64.7,72.5,94.0,23612.0,0.93,216579.0
Allan Hansen Lindemark,Alternativet,sjælland,Vordingborg Kommune,1,765,0.00130718954248366,52,91770,0.0005666339762449602,48 år,Kandidat-/masteruddannelse,,48.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,390,57.7,84.1,47.8,14.1,52.8,73.6,73.0,45057.0,1.18,207708.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Assens Kommune,75,891,0.08417508417508418,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,420,58.6,81.1,49.6,9.2,59.2,71.7,79.0,40469.0,1.05,199230.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Faaborg-Midtfyn Kommune,78,1016,0.07677165354330709,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,430,57.7,80.7,48.7,10.0,59.2,73.0,83.0,52284.0,1.0,193010.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Kerteminde Kommune,51,342,0.14912280701754385,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,440,57.4,81.7,48.9,12.5,58.8,82.0,116.0,23949.0,1.0,210118.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Langeland Kommune,14,191,0.07329842931937172,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,482,52.7,87.4,44.2,7.7,45.3,60.6,41.0,11973.0,1.3,193597.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Middelfart Kommune,56,691,0.08104196816208394,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,410,58.4,80.7,49.6,12.0,56.3,82.4,135.0,40318.0,0.86,220595.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Nordfyns Kommune,44,616,0.07142857142857142,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,480,59.0,81.5,49.9,7.9,61.4,63.2,65.0,29342.0,1.07,200284.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Nyborg Kommune,77,679,0.1134020618556701,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,450,58.1,81.7,48.4,16.1,51.2,81.5,117.0,32329.0,1.14,199693.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Odense Kommune,133,1833,0.07255864702673213,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,461,65.9,82.0,51.9,22.3,39.5,97.3,690.0,210803.0,1.11,192361.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Svendborg Kommune,60,762,0.07874015748031496,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,479,57.6,80.7,47.6,15.8,52.7,82.6,144.0,60001.0,1.03,193173.0
Allan Holm,Borgernes Parti - Lars Boje Mathiesen,fyn,Ærø Kommune,3,47,0.06382978723404255,591,75928,0.007783689811400274,53 år,Ph.d.-uddannelse,,53.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,492,51.8,86.3,43.4,7.8,47.1,65.8,65.0,5881.0,1.0,184022.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Albertslund Kommune,5,248,0.020161290322580645,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,165,62.3,79.4,50.4,47.4,31.9,99.6,1202.0,28117.0,1.54,187518.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Ballerup Kommune,6,551,0.010889292196007259,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,151,61.8,79.3,51.4,49.4,33.5,99.6,1562.0,52939.0,1.26,207227.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Brøndby Kommune,6,367,0.01634877384196185,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,153,64.0,79.6,52.8,54.4,26.2,99.9,1924.0,40401.0,1.61,170212.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Gentofte Kommune,5,359,0.013927576601671309,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,157,59.0,78.7,49.1,4.1,64.3,100.0,2933.0,75076.0,0.64,417187.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Gladsaxe Kommune,12,482,0.024896265560165973,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,159,63.1,78.2,52.5,34.0,42.9,100.0,2850.0,70958.0,1.06,230158.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Glostrup Kommune,4,236,0.01694915254237288,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,161,64.7,80.5,53.8,35.2,40.8,99.9,1870.0,24869.0,1.2,209772.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Herlev Kommune,1,347,0.002881844380403458,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,163,62.1,78.8,51.5,52.9,31.9,99.9,2544.0,30784.0,1.22,203687.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Hvidovre Kommune,5,492,0.01016260162601626,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,167,62.0,78.0,51.7,38.2,47.7,100.0,2348.0,53760.0,1.18,210041.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Høje-Taastrup Kommune,13,520,0.025,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,169,64.7,79.2,54.2,20.8,51.5,97.2,755.0,59059.0,1.19,184513.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Ishøj Kommune,0,184,0.0,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,183,64.4,78.7,53.2,46.0,38.9,97.8,919.0,24365.0,1.63,179124.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Lyngby-Taarbæk Kommune,10,261,0.038314176245210725,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,173,62.0,79.8,49.6,19.8,50.5,99.7,1513.0,58713.0,0.71,304578.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Rødovre Kommune,6,403,0.01488833746898263,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,175,63.2,78.9,53.2,39.4,37.6,100.0,3667.0,44734.0,1.19,200680.0
Allan Orland,Borgernes Parti - Lars Boje Mathiesen,københavns omegn,Vallensbæk Kommune,2,111,0.018018018018018018,75,75928,0.0009877778948477506,59 år,Kandidat-/masteruddannelse,,59.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,187,60.4,76.6,50.6,7.1,62.3,99.5,1929.0,18322.0,0.83,201904.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Aabenraa Kommune,12,4405,0.002724177071509648,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,580,58.1,81.1,48.3,17.9,54.4,80.8,62.0,58621.0,1.12,197026.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Billund Kommune,2,1497,0.0013360053440213762,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,530,59.9,79.9,50.2,17.6,55.2,83.1,50.0,27168.0,1.02,210048.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Esbjerg Kommune,47,7441,0.006316355328584868,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,561,60.6,80.8,50.0,24.2,48.5,91.7,145.0,115157.0,1.09,209445.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Fanø Kommune,5,133,0.03759398496240601,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,563,47.5,83.6,40.3,7.4,54.9,89.0,54.0,3270.0,0.7,230327.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Fredericia Kommune,7,3703,0.001890359168241966,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,607,61.4,81.3,51.4,25.0,43.7,96.5,394.0,52616.0,1.24,209623.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Haderslev Kommune,13,4792,0.002712854757929883,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,510,59.3,81.6,49.1,18.4,50.7,80.8,68.0,55354.0,1.17,197631.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Kolding Kommune,18,6077,0.00296198782293895,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,621,61.7,79.7,51.0,19.0,48.3,89.3,159.0,95897.0,0.99,208596.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Sønderborg Kommune,17,5162,0.0032932971716389,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,540,58.8,82.0,48.1,23.2,49.7,88.0,149.0,74096.0,1.14,204650.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Tønder Kommune,199,2637,0.07546454304133485,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,550,57.0,81.6,47.1,10.7,53.1,72.5,28.0,36399.0,1.17,200008.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Varde Kommune,17,2877,0.005908932916232186,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,573,58.2,80.4,48.9,13.4,60.6,72.4,40.0,49410.0,0.99,207352.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Vejen Kommune,12,2943,0.004077471967380225,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,575,59.7,79.7,50.0,14.0,59.3,72.5,52.0,42702.0,1.0,205002.0
Allan Svendsen,Dansk Folkeparti,sydjylland,Vejle Kommune,13,6737,0.001929642274009203,362,324518,0.0011155005269353317,56 år,Gymnasial uddannelse,,56.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,630,61.3,79.0,51.5,17.6,50.5,85.1,116.0,122433.0,0.96,217181.0
Amanda Heitmann,"Venstre, Danmarks Liberale Parti",fyn,Assens Kommune,193,3180,0.06069182389937107,3202,361689,0.00885290954383462,,Unknown,,46.0,,,,,,,,,,,,,,,,,,,,,420,58.6,81.1,49.6,9.2,59.2,71.7,79.0,40469.0,1.05,199230.0
